,Unnamed: 0,Team,Result,Margin,BR,Toss,Bat,Opposition,Ground,StartDate,cum_wins,counter,cum_h2h_wins,counter_h2h,Pct_win,Pct_head_to_head_win,Toss_Win_Flag,Game_Win_Flag,Bat_First_Flag
1343,785.0,Bangladesh,lost,6 wickets,15.0,won,1st,India,Dhaka,7 Jan 2010,9.0,56,1.0,5,0.160714285714,0.2,1,0,1
1344,787.0,Bangladesh,lost,6 wickets,42.0,lost,1st,India,Dhaka,11 Jan 2010,9.0,58,1.0,6,0.155172413793,0.166666666667,0,0,1
1345,791.0,Bangladesh,lost,6 wickets,116.0,won,1st,India,Dambulla,16 Jun 2010,9.0,62,1.0,7,0.145161290323,0.142857142857,1,0,1
1346,798.0,Bangladesh,lost,87 runs,,won,2nd,India,Dhaka,19 Feb 2011,13.0,69,1.0,8,0.188405797101,0.125,1,0,0
1347,811.0,Bangladesh,won,5 wickets,4.0,won,2nd,India,Dhaka,16 Mar 2012,14.0,82,1.0,9,0.170731707317,0.111111111111,1,1,0
1348,827.0,Bangladesh,lost,6 wickets,6.0,lost,1st,India,Fatullah,26 Feb 2014,23.0,98,2.0,10,0.234693877551,0.2,0,0,1
1349,830.0,Bangladesh,lost,7 wickets,7.0,won,1st,India,Dhaka,15 Jun 2014,23.0,101,2.0,11,0.227722772277,0.181818181818,1,0,1
1350,831.0,Bangladesh,lost,47 runs,,won,2nd,India,Dhaka,17 Jun 2014,23.0,102,2.0,12,0.225490196078,0.166666666667,1,0,0
1351,,Team,Result,Margin,BR,Toss,Bat,Opposition,Ground,StartDate,cum_wins,counter,cum_h2h_wins,counter_h2h,Pct_win,Pct_head_to_head_win,0,0,0
1352,732.0,Bangladesh,lost,88 runs,,won,2nd,Sri Lanka,Colombo (SSC),31 Aug 2005,1.0,3,0.0,0,0.333333333333,,1,0,0
1353,733.0,Bangladesh,lost,75 runs,,won,2nd,Sri Lanka,Colombo (RPS),2 Sep 2005,1.0,4,0.0,1,0.25,0.0,1,0,0
1354,734.0,Bangladesh,lost,6 wickets,148.0,lost,1st,Sri Lanka,Colombo (RPS),4 Sep 2005,1.0,5,0.0,2,0.2,0.0,0,0,1
1355,735.0,Bangladesh,lost,5 wickets,155.0,won,1st,Sri Lanka,Bogra,20 Feb 2006,1.0,6,0.0,3,0.166666666667,0.0,1,0,1
1356,736.0,Bangladesh,won,4 wickets,12.0,won,2nd,Sri Lanka,Bogra,22 Feb 2006,1.0,7,0.0,4,0.142857142857,0.0,1,1,0
1357,737.0,Bangladesh,lost,78 runs,,won,2nd,Sri Lanka,Chittagong,25 Feb 2006,2.0,8,1.0,5,0.25,0.2,1,0,0
1358,741.0,Bangladesh,lost,37 runs,,won,2nd,Sri Lanka,Mohali,7 Oct 2006,2.0,12,1.0,6,0.166666666667,0.166666666667,1,0,0
1359,744.0,Bangladesh,lost,198 runs,,won,2nd,Sri Lanka,Port of Spain,21 Mar 2007,3.0,15,1.0,7,0.2,0.142857142857,1,0,0
1360,751.0,Bangladesh,lost,70 runs,,won,2nd,Sri Lanka,Colombo (PSS),20 Jul 2007,4.0,22,1.0,8,0.181818181818,0.125,1,0,0
1361,752.0,Bangladesh,lost,5 wickets,113.0,lost,1st,Sri Lanka,Colombo (RPS),23 Jul 2007,4.0,23,1.0,9,0.173913043478,0.111111111111,0,0,1
1362,753.0,Bangladesh,lost,39 runs,,won,2nd,Sri Lanka,Colombo (RPS),25 Jul 2007,4.0,24,1.0,10,0.166666666667,0.1,1,0,0
1363,767.0,Bangladesh,lost,131 runs,,won,2nd,Sri Lanka,Lahore,25 Jun 2008,4.0,38,1.0,11,0.105263157895,0.0909090909091,1,0,0
1364,769.0,Bangladesh,lost,158 runs,,lost,2nd,Sri Lanka,Karachi,30 Jun 2008,4.0,40,1.0,12,0.1,0.0833333333333,0,0,0
1365,779.0,Bangladesh,won,5 wickets,43.0,won,2nd,Sri Lanka,Dhaka,14 Jan 2009,5.0,50,1.0,13,0.1,0.0769230769231,1,1,0
1366,780.0,Bangladesh,lost,2 wickets,11.0,lost,1st,Sri Lanka,Dhaka,16 Jan 2009,6.0,51,2.0,14,0.117647058824,0.142857142857,0,0,1
1367,784.0,Bangladesh,lost,7 wickets,31.0,lost,1st,Sri Lanka,Dhaka,4 Jan 2010,9.0,55,2.0,15,0.163636363636,0.133333333333,0,0,1
1368,786.0,Bangladesh,lost,9 wickets,43.0,lost,1st,Sri Lanka,Dhaka,8 Jan 2010,9.0,57,2.0,16,0.157894736842,0.125,0,0,1
1369,792.0,Bangladesh,lost,126 runs,,lost,2nd,Sri Lanka,Dambulla,18 Jun 2010,9.0,63,2.0,17,0.142857142857,0.117647058824,0,0,0
1370,812.0,Bangladesh,won,5 wickets,17.0,won,2nd,Sri Lanka,Dhaka,20 Mar 2012,15.0,83,2.0,18,0.180722891566,0.111111111111,1,1,0
1371,819.0,Bangladesh,lost,8 wickets,32.0,lost,1st,Sri Lanka,Hambantota,23 Mar 2013,19.0,90,3.0,19,0.211111111111,0.157894736842,0,0,1
1372,820.0,Bangladesh,won,3 wickets,6.0,lost,2nd,Sri Lanka,Pallekele,28 Mar 2013,19.0,91,3.0,20,0.208791208791,0.15,0,1,0
1373,824.0,Bangladesh,lost,13 runs,,won,2nd,Sri Lanka,Dhaka,17 Feb 2014,23.0,95,4.0,21,0.242105263158,0.190476190476,1,0,0
1374,825.0,Bangladesh,lost,61 runs,,lost,2nd,Sri Lanka,Dhaka,20 Feb 2014,23.0,96,4.0,22,0.239583333333,0.181818181818,0,0,0
1375,826.0,Bangladesh,lost,6 wickets,15.0,lost,1st,Sri Lanka,Dhaka,22 Feb 2014,23.0,97,4.0,23,0.237113402062,0.173913043478,0,0,1
1376,829.0,Bangladesh,lost,3 wickets,6.0,won,1st,Sri Lanka,Dhaka,6 Mar 2014,23.0,100,4.0,24,0.23,0.166666666667,1,0,1
1377,,Team,Result,Margin,BR,Toss,Bat,Opposition,Ground,StartDate,cum_wins,counter,cum_h2h_wins,counter_h2h,Pct_win,Pct_head_to_head_win,0,0,0
1378,760.0,Bangladesh,lost,152 runs,,lost,2nd,Pakistan,Lahore,8 Apr 2008,4.0,31,0.0,0,0.129032258065,,0,0,0
1379,761.0,Bangladesh,lost,7 wickets,10.0,won,1st,Pakistan,Faisalabad,11 Apr 2008,4.0,32,0.0,1,0.125,0.0,1,0,1
1380,762.0,Bangladesh,lost,23 runs,,lost,2nd,Pakistan,Lahore,13 Apr 2008,4.0,33,0.0,2,0.121212121212,0.0,0,0,0
1381,763.0,Bangladesh,lost,7 wickets,33.0,won,1st,Pakistan,Multan,16 Apr 2008,4.0,34,0.0,3,0.117647058824,0.0,1,0,1
1382,764.0,Bangladesh,lost,150 runs,,lost,2nd,Pakistan,Karachi,19 Apr 2008,4.0,35,0.0,4,0.114285714286,0.0,0,0,0
1383,765.0,Bangladesh,lost,70 runs,,won,2nd,Pakistan,Dhaka,8 Jun 2008,4.0,36,0.0,5,0.111111111111,0.0,1,0,0
1384,770.0,Bangladesh,lost,10 wickets,182.0,won,1st,Pakistan,Karachi,4 Jul 2008,4.0,41,0.0,6,0.0975609756098,0.0,1,0,1
1385,793.0,Bangladesh,lost,139 runs,,lost,2nd,Pakistan,Dambulla,21 Jun 2010,9.0,64,0.0,7,0.140625,0.0,0,0,0
1386,807.0,Bangladesh,lost,5 wickets,146.0,won,1st,Pakistan,Dhaka,1 Dec 2011,14.0,78,0.0,8,0.179487179487,0.0,1,0,1
1387,808.0,Bangladesh,lost,76 runs,,lost,2nd,Pakistan,Dhaka,3 Dec 2011,14.0,79,0.0,9,0.177215189873,0.0,0,0,0
1388,809.0,Bangladesh,lost,58 runs,,lost,2nd,Pakistan,Chittagong,6 Dec 2011,14.0,80,0.0,10,0.175,0.0,0,0,0
1389,810.0,Bangladesh,lost,21 runs,,won,2nd,Pakistan,Dhaka,11 Mar 2012,14.0,81,0.0,11,0.172839506173,0.0,1,0,0
1390,813.0,Bangladesh,lost,2 runs,,won,2nd,Pakistan,Dhaka,22 Mar 2012,16.0,84,0.0,12,0.190476190476,0.0,1,0,0
1391,828.0,Bangladesh,lost,3 wickets,1.0,won,1st,Pakistan,Dhaka,4 Mar 2014,23.0,99,0.0,13,0.232323232323,0.0,1,0,1
1392,,Team,Result,Margin,BR,Toss,Bat,Opposition,Ground,StartDate,cum_wins,counter,cum_h2h_wins,counter_h2h,Pct_win,Pct_head_to_head_win,0,0,0
1393,746.0,Bangladesh,lost,9 wickets,124.0,lost,1st,New Zealand,North Sound,2 Apr 2007,3.0,17,0.0,0,0.176470588235,,0,0,1
1394,754.0,Bangladesh,lost,6 wickets,44.0,lost,1st,New Zealand,Auckland,26 Dec 2007,4.0,25,0.0,1,0.16,0.0,0,0,1
1395,755.0,Bangladesh,lost,102 runs,,lost,2nd,New Zealand,Napier,28 Dec 2007,4.0,26,0.0,2,0.153846153846,0.0,0,0,0
1396,756.0,Bangladesh,lost,10 wickets,264.0,lost,1st,New Zealand,Queenstown,31 Dec 2007,4.0,27,0.0,3,0.148148148148,0.0,0,0,1
1397,774.0,Bangladesh,won,7 wickets,27.0,won,2nd,New Zealand,Dhaka,9 Oct 2008,4.0,45,0.0,4,0.0888888888889,0.0,1,1,0
1398,775.0,Bangladesh,lost,75 runs,,won,2nd,New Zealand,Dhaka,11 Oct 2008,5.0,46,1.0,5,0.108695652174,0.2,1,0,0
1399,776.0,Bangladesh,lost,79 runs,,lost,2nd,New Zealand,Chittagong,14 Oct 2008,5.0,47,1.0,6,0.106382978723,0.166666666667,0,0,0
1400,788.0,Bangladesh,lost,146 runs,,lost,2nd,New Zealand,Napier,5 Feb 2010,9.0,59,1.0,7,0.152542372881,0.142857142857,0,0,0
1401,789.0,Bangladesh,lost,5 wickets,135.0,lost,1st,New Zealand,Dunedin,8 Feb 2010,9.0,60,1.0,8,0.15,0.125,0,0,1
1402,790.0,Bangladesh,lost,3 wickets,31.0,lost,1st,New Zealand,Christchurch,11 Feb 2010,9.0,61,1.0,9,0.147540983607,0.111111111111,0,0,1
1403,794.0,Bangladesh,won,9 runs,,won,1st,New Zealand,Dhaka,5 Oct 2010,9.0,65,1.0,10,0.138461538462,0.1,1,1,1
1404,795.0,Bangladesh,won,7 wickets,60.0,won,2nd,New Zealand,Dhaka,11 Oct 2010,10.0,66,2.0,11,0.151515151515,0.181818181818,1,1,0
1405,796.0,Bangladesh,won,9 runs,,lost,1st,New Zealand,Dhaka,14 Oct 2010,11.0,67,3.0,12,0.164179104478,0.25,0,1,1
1406,797.0,Bangladesh,won,3 runs,,won,1st,New Zealand,Dhaka,17 Oct 2010,12.0,68,4.0,13,0.176470588235,0.307692307692,1,1,1
1407,821.0,Bangladesh,won,43 runs,,lost,1st,New Zealand,Dhaka,29 Oct 2013,20.0,92,5.0,14,0.217391304348,0.357142857143,0,1,1
1408,822.0,Bangladesh,won,40 runs,,won,1st,New Zealand,Dhaka,31 Oct 2013,21.0,93,6.0,15,0.225806451613,0.4,1,1,1
1409,823.0,Bangladesh,won,4 wickets,4.0,won,2nd,New Zealand,Fatullah,3 Nov 2013,22.0,94,7.0,16,0.234042553191,0.4375,1,1,0
